channel,v1,chisq,v3,v4,v5,v6,v7,nmass,m1,m2,tb,mu,oh2,v14,v15,si,v17,sv,at,ma,q3,tr
13,40.4634700316,30.9984510724,0.87891372399,570.36211343916,6.8392277594052E-27,5.2905446206503E-07,3.8000000000000025,85.906971799999994,-106.79797589,471.495066182,35.8505309882,113.155347548,0.11641767947739919,8.398E-10,8.295E-10,8.6238876182252E-46,14.740860338973,7.7814551903424114E-027,2.45173739E+03,1.26551609E+03,-8.74696335E+02,-1.73533339E+03
13,40.4634696718,30.5543662627,0.837123576385,8576.7691078604,7.7593799165404E-27,5.5848485670639E-07,3.8000000000000025,85.881477799999999,-108.110109236,354.14112687,22.5239614137,110.896702765,8.8155782399640017E-002,1.082E-09,1.002E-09,8.1036344769785E-46,14.953063796662,9.2690973416950356E-027,-1.70609784E+03,6.60670011E+02,1.78154285E+03,3.0426463E+03
13,40.4629579075,30.20776399,0.806135036257,512.07204935934,6.8510434701272E-27,5.7856568546964E-07,3.8000000000000025,85.857053300000004,-107.936132261,338.902024988,30.4249403089,111.804358285,9.6897430227536066E-002,7.714E-10,6.878E-10,6.2131471593631E-46,15.099277563469,8.4986300830411587E-027,-1.77265839E+03,7.1214207E+02,1.78490519E+03,3.10988767E+03
13,40.4621294284,30.3717787321,0.81968036652,1785.0798721559,6.8451552801786E-27,5.6882170319725E-07,3.8000000000000025,85.907482900000005,-107.261613201,423.841923147,39.1190646151,112.359433217,0.10770332813719137,9.443E-10,9.205E-10,8.9021407090432E-46,15.021964404683,8.3510055379758939E-027,2.55253142E+03,1.19139055E+03,-8.97191902E+02,-1.66332867E+03
13,40.4616678853,30.535631984,0.836750882429,218.6685768363,6.8501200867611E-27,5.5585694657959E-07,3.8000000000000025,85.828327700000003,-107.782776205,334.894157977,26.9081596821,111.711216666,9.8441552136362395E-002,3.738E-10,3.061E-10,2.9142212923338E-46,14.942993253375,8.1865704961982622E-027,3.32889746E+03,6.31883619E+02,-2.79916901E+03,-2.93813015E+03
13,40.4605150115,30.1526708985,0.799462259049,102.83066267451,6.818849060156E-27,5.7636259579354E-07,3.8000000000000025,85.911705499999997,-107.588477173,469.869000988,38.5880770762,112.282166507,0.10680446705884168,2.726E-10,2.621E-10,2.5280371817704E-46,15.074582289659,8.5292945138740226E-027,2.59499226E+03,1.19017332E+03,-8.6515668E+02,-1.7553309E+03
13,40.460176385,30.9919043035,0.8785955466,671.26897546292,6.8410495820101E-27,5.2969596395675E-07,3.8000000000000025,85.906315000000006,-106.457143129,387.572465998,37.6242537142,113.089435066,0.11323955942305759,7.548E-10,7.381E-10,7.495254874602E-46,14.745496581236,7.7863467536156812E-027,2.61682686E+03,1.21011016E+03,-8.7598834E+02,-1.74728986E+03
13,40.4601262216,30.2776256567,0.81344920326,244.00811311866,7.1750929076811E-27,5.7232933038307E-07,3.8000000000000025,85.834191200000006,-108.393838387,347.110771229,25.5933650267,110.933968273,9.1659664200345742E-002,3.882E-10,3.193E-10,2.8250128663275E-46,15.058870956531,8.8205789358769957E-027,3.28929881E+03,6.15955866E+02,-2.80654548E+03,-2.94974558E+03
13,40.458182155,30.5554140775,0.837964455663,1217.998880898,6.8515320280235E-27,5.570065202786E-07,3.8000000000000025,85.855210400000004,-106.55579252,331.440060163,19.2859656965,112.112499727,9.6646827843423030E-002,8.077E-10,7.291E-10,6.5348254482005E-46,14.946822072027,8.1763993469181084E-027,-1.68189288E+03,5.86253693E+02,1.89068047E+03,2.96536378E+03
13,40.457558832,30.5837329965,0.839456366358,915.66340609907,6.8442423269207E-27,5.5560345733133E-07,3.8000000000000025,85.880813700000004,-106.418377731,329.504025262,18.9724295424,112.195083883,9.7028812901250636E-002,1.496E-09,1.433E-09,1.257629009223E-45,14.932775139433,8.1531841334584656E-027,-1.75489785E+03,6.92650833E+02,1.8181555E+03,3.0079211E+03
13,40.4571702977,30.697700013,0.852283169154,167.9122397907,8.2925289254384E-27,5.4537362177914E-07,3.8000000000000025,85.824465700000005,-108.687913886,375.464124969,21.9766874951,110.272035285,8.5243933356231871E-002,4.383E-10,3.602E-10,2.9649154002993E-46,14.8692381517,9.7297813984403231E-027,-1.54957765E+03,5.54889163E+02,1.82632487E+03,3.10012877E+03
13,40.4564556925,30.3297059189,0.818151577193,370.76310286659,6.8509972296284E-27,5.694344689485E-07,3.8000000000000025,85.832746700000001,-107.346081101,360.574293868,18.9830896567,111.366923089,9.7075626832694398E-002,4.245E-10,3.567E-10,3.3114723853711E-46,15.038578736896,8.3737505623756969E-027,3.43453671E+03,5.47727977E+02,-2.82189786E+03,-2.96199613E+03
13,40.4562120567,30.6684191835,0.848262391425,48753.705634766,8.1292463488273E-27,5.5129201799044E-07,3.8000000000000025,85.875098600000001,-108.852823178,376.588497249,21.1383225808,110.092197191,8.6124899309025379E-002,9.191E-10,8.462E-10,6.7024035381054E-46,14.903166093599,9.5834100757089366E-027,3.30140669E+03,6.4798439E+02,-2.79033231E+03,-2.94923502E+03
13,40.4546251234,30.3599717388,0.820627272495,763.18751117523,7.9049455302116E-27,5.692215322996E-07,3.8000000000000025,85.853349499999993,-109.319724465,390.59286776,23.7549379024,110.017313557,8.7345983822813500E-002,6.034E-10,5.276E-10,4.3322185145144E-46,15.033680757745,9.6328087003222914E-027,3.29891885E+03,6.26988181E+02,-2.80597037E+03,-2.95515952E+03
13,40.4541287763,30.846248675,0.866164754937,522.12049823251,6.850467791526E-27,5.3816359646211E-07,3.8000000000000025,85.834722400000004,-107.709741588,366.455028922,25.9552623009,112.009407203,0.10632664626060970,5.498E-10,4.766E-10,4.7815418970722E-46,14.816490258931,7.9089662243579758E-027,3.4391427E+03,6.55523797E+02,-2.83393651E+03,-2.94613396E+03
13,40.4529298781,30.690727356,0.848616649222,103.81114856398,6.8183830962313E-27,5.4301991412633E-07,3.8000000000000025,85.899286099999998,-106.642332344,404.855498914,35.9159020515,112.812847147,0.11039674590318152,1.425E-10,1.378E-10,1.3705464835255E-46,14.840810996982,8.0347034228969055E-027,2.68849684E+03,1.2031717E+03,-8.70290289E+02,-1.69810609E+03
13,40.4517977192,30.368162372,0.820193502168,328.29017625607,8.1738898174927E-27,5.6814481054927E-07,3.8000000000000025,85.878153699999999,-107.332861837,400.902600512,20.4215784748,110.38349451,8.5826578293140054E-002,1.01E-09,1.025E-09,7.7690279607696E-46,15.021983668135,9.9658066003775970E-027,2.62575769E+03,1.30222746E+03,-8.79491459E+02,-1.70724333E+03
13,40.4516658907,30.8711519906,0.869662807106,221.0408681742,6.8478512510607E-27,5.3440511459635E-07,3.8000000000000025,85.806489999999997,-107.492941636,398.262176184,22.259229087,111.961522205,0.10846688212229987,3.619E-10,2.946E-10,3.098403640368E-46,14.794197967818,7.8741452377944424E-027,3.53732989E+03,5.79345544E+02,-2.77872555E+03,-2.88597699E+03
13,40.4516064113,30.8648687876,0.86719940679,3074.6567531176,6.8467311458451E-27,5.3823721110873E-07,3.8000000000000025,85.866761600000004,-107.015970662,362.780062492,23.378292233,112.473245795,0.10691278802703935,1.431E-09,1.359E-09,1.318911730484E-45,14.812032201969,7.8952212054534701E-027,-1.57772844E+03,7.33951243E+02,1.86242924E+03,3.01673517E+03
13,40.450715097,30.0616800798,0.795062026749,553.31540957558,6.8519003521653E-27,5.8663246296724E-07,3.8000000000000025,85.834065400000000,-109.008528638,447.801032429,27.4233775219,111.141348127,0.10265244100062421,5.959E-10,5.179E-10,5.0107717191658E-46,15.160327882058,8.6180701903003554E-027,3.40296123E+03,6.72696217E+02,-2.74585551E+03,-3.01757069E+03
13,40.4507014421,30.6440068976,0.845031762408,14895.507907081,6.8426403648837E-27,5.5173074322453E-07,3.8000000000000025,85.885566100000005,-107.385799342,521.391486278,36.5483101069,112.683868982,0.11311110187207138,1.244E-09,1.222E-09,1.2371821222205E-45,14.904606206129,8.0974948744943974E-027,2.61606008E+03,1.20876147E+03,-8.91549901E+02,-1.75622751E+03
13,40.4503116266,30.5921746397,0.841980638338,371.79691466853,6.8481811270082E-27,5.5300251015831E-07,3.8000000000000025,85.821145500000000,-107.331581887,388.342471266,19.4725099075,111.625782561,0.10347306511009950,4.425E-10,3.732E-10,3.6870782113155E-46,14.923893247299,8.1334187690181353E-027,3.42816496E+03,5.57030706E+02,-2.77298137E+03,-2.85952876E+03
13,40.4500120571,30.4628365215,0.829896085041,2576.2944630454,8.3709209975465E-27,5.6356325342506E-07,3.8000000000000025,85.862132000000003,-109.527004875,399.163212399,24.739991293,109.936471358,8.4880594838763215E-002,1.018E-09,9.325E-10,7.2949046309193E-46,14.992155370265,1.0086709828415397E-026,-1.6477139E+03,6.70741731E+02,1.93839613E+03,3.06402557E+03
13,40.4495723829,30.4917732487,0.834222350133,118.10745261338,6.843476080193E-27,5.5495982988636E-07,3.8000000000000025,85.779380500000002,-108.314186436,437.21931838,25.3629607711,111.53811514,0.10653349994692331,2.31E-10,1.709E-10,1.8417763545913E-46,14.9444830798,8.2034197226937580E-027,3.67471507E+03,5.89229823E+02,-2.69710829E+03,-2.93174875E+03
13,40.4487786368,30.5766686613,0.839790359962,86703.86626125,9.194617427087E-27,5.5693262224864E-07,3.8000000000000025,85.890994800000001,-109.186117516,443.630081888,27.3340667133,109.503687553,8.0975772533054935E-002,7.333E-10,7.405E-10,5.3062535185973E-46,14.940547955898,1.0948705612080439E-026,2.61747712E+03,1.3228978E+03,-8.68388177E+02,-1.73118561E+03
13,40.4484184005,30.0504317153,0.794371039946,327.48122350623,6.8508668588861E-27,5.8668124708947E-07,3.8000000000000025,85.828490700000003,-107.882851019,344.07937718,27.17813834,111.557972754,9.4990478506549542E-002,6.479E-10,5.655E-10,5.0536768884097E-46,15.1616190108,8.6242656320298552E-027,-1.74646606E+03,6.53994219E+02,1.8049437E+03,3.02869845E+03
13,40.4477549173,30.1403776051,0.801760139798,1124.378085625,6.8528641726665E-27,5.8247393088601E-07,3.8000000000000025,85.842427499999999,-108.489793754,382.269420601,27.6554213279,111.250182241,9.9694874630252575E-002,6.788E-10,6.032E-10,5.6142944701429E-46,15.129428820494,8.5472747178389874E-027,3.47859235E+03,6.96158842E+02,-2.63852755E+03,-2.91550537E+03
13,40.446515657,30.6410471846,0.847640969515,226.64168380205,8.4431981751005E-27,5.49516743389E-07,3.8000000000000025,85.820505499999996,-109.960639385,394.43123665,26.9504724328,109.633738021,8.4498837535107243E-002,3.744E-10,3.036E-10,2.491695461894E-46,14.899261256765,9.9608188829422660E-027,3.26865844E+03,6.21636166E+02,-2.80373489E+03,-2.99634786E+03
13,40.4448393417,30.9003762745,0.870773988058,1782.7801905933,6.8441679594731E-27,5.3582488384747E-07,3.8000000000000025,85.859627399999994,-106.323856051,328.758092492,19.6087803321,112.489844022,0.10098288844109937,1.373E-09,1.306E-09,1.1963760790992E-45,14.796050438469,7.8598672598580128E-027,-1.65862726E+03,6.81566909E+02,1.89648578E+03,3.11129622E+03
13,40.4436447823,30.4218012791,0.826674453651,2521.046428326,7.8756509559973E-27,5.6554040328487E-07,3.8000000000000025,85.848324199999993,-108.919594698,386.633503509,21.3875159356,110.081991051,8.7502742705660927E-002,7.243E-10,6.497E-10,5.2863948015897E-46,15.008415896727,9.5269073832082071E-027,3.39634578E+03,6.20218887E+02,-2.70632583E+03,-3.02175664E+03
13,40.4423045022,30.6298230833,0.847609269771,77.344669726553,8.6114776606395E-27,5.4450348009558E-07,3.8000000000000025,85.766034000000005,-109.397370576,403.024713665,23.1884053927,109.726867015,8.3585166851150319E-002,2.151E-10,1.514E-10,1.3093384907572E-46,14.8722636703,1.0159725675211295E-026,-1.54687196E+03,5.31081633E+02,1.81764488E+03,3.06733097E+03
13,40.4414970999,30.4021521026,0.82418932395,3597.0031346908,9.0047120678918E-27,5.6706994383359E-07,3.8000000000000025,85.894423000000003,-109.899745114,436.597453932,41.7314240924,109.542844761,8.1813785205132716E-002,9.818E-10,9.623E-10,7.0533185069544E-46,15.011713416423,1.0925538351717472E-026,2.45674862E+03,1.26192593E+03,-8.82475078E+02,-1.73511945E+03
13,40.43979155,30.7443390753,0.857434530896,1402.902302473,6.8504218512592E-27,5.4423089841369E-07,3.8000000000000025,85.824667300000002,-107.945941877,432.628720722,22.6942987392,111.796166032,0.10887485326169620,7.049E-10,6.282E-10,6.3775390850363E-46,14.86109920855,7.9894401314822435E-027,3.30609068E+03,6.36564941E+02,-2.86569438E+03,-3.03404754E+03
13,40.4394661853,30.7503946028,0.856856914837,701.9724034706,9.2514118570425E-27,5.4517592357784E-07,3.8000000000000025,85.873211100000006,-108.76279831,423.041393619,25.1555756037,109.58072792,8.0702285888223091E-002,1.37E-09,1.375E-09,9.8444443446011E-46,14.860160778635,1.0796915677342020E-026,2.68901015E+03,1.24159718E+03,-8.81582897E+02,-1.72601713E+03
13,40.4383693003,30.4889529864,0.832480899742,3999.9957689878,8.9186274086264E-27,5.6176237336575E-07,3.8000000000000025,85.877759200000000,-109.050657305,427.338288657,29.4280768534,109.69042287,8.2211623568838682E-002,1.214E-09,1.213E-09,8.8633126651412E-46,14.976865356709,1.0713311754528516E-026,2.57852948E+03,1.2618942E+03,-8.81068806E+02,-1.70236204E+03
13,40.4377464111,30.8215120617,0.865008434446,692.42943707647,6.8493562312342E-27,5.3903769773169E-07,3.8000000000000025,85.814118100000002,-108.049590239,427.959248964,25.2041095899,111.909625948,0.11003061562728650,6.244E-10,5.476E-10,5.6569488807071E-46,14.825899510877,7.9182536938161490E-027,3.34631958E+03,6.5503969E+02,-2.79501153E+03,-2.99118821E+03
13,40.4377319229,30.3683472419,0.822091464191,17771.759273075,7.0775312882557E-27,5.6869126480339E-07,3.8000000000000025,85.844824500000001,-107.949661831,337.813325148,23.7894014692,111.148787185,9.2293226048409893E-002,8.766E-10,8.049E-10,6.839663376049E-46,15.031323314636,8.6091774413696668E-027,3.30585423E+03,6.8403968E+02,-2.86141044E+03,-2.85360559E+03
13,40.4374352841,30.8735004387,0.870455929804,381.83288807866,6.8494420328379E-27,5.3524751883198E-07,3.8000000000000025,85.806842300000000,-107.893321153,373.880040957,29.4427963301,112.02836463,0.10779693045014542,5.105E-10,4.373E-10,4.470753294702E-46,14.80012437499,7.8687981761238259E-027,3.48887582E+03,6.89091381E+02,-2.65157976E+03,-2.9025258E+03
13,40.4372162472,30.5531901499,0.838414227429,67887.355083224,6.8465435430082E-27,5.5669976072958E-07,3.8000000000000025,85.863757699999994,-106.274863309,391.656650954,26.5597991873,112.411045824,0.10647529748909641,6.918E-10,6.993E-10,6.5862705100569E-46,14.94327466957,8.1660631690412878E-027,2.61810515E+03,1.3382693E+03,-8.69097318E+02,-1.73076688E+03
13,40.4346857371,30.9630662491,0.879763614126,463.6830785487,6.8479094546953E-27,5.2948638730611E-07,3.8000000000000025,85.803430199999994,-105.778049353,356.538704733,15.9228126294,112.393132181,0.10385886377223975,6.279E-10,5.507E-10,5.3697444526021E-46,14.759744339998,7.7838061778655856E-027,-1.56610742E+03,5.15241947E+02,1.7886457E+03,3.00945175E+03
13,40.4338583509,30.5052147064,0.834230231961,11226.227450628,8.1384456138745E-27,5.6035104260881E-07,3.8000000000000025,85.878464699999995,-108.176845405,358.650246185,39.1213834439,110.618803347,8.6054706640177114E-002,9.665E-10,9.443E-10,7.2897618458649E-46,14.966760119422,9.7556349579224163E-027,2.65065679E+03,1.19495063E+03,-8.93281323E+02,-1.67868258E+03
13,40.4333997605,30.1077926121,0.798788683435,1032.2527265206,6.8438934077016E-27,5.8392717037901E-07,3.8000000000000025,85.854370799999998,-106.743511153,444.47472141,23.904977491,111.901796223,0.10393033038229188,1.315E-09,1.32E-09,1.2170031905447E-45,15.137717270732,8.5678397173468536E-027,2.5016775E+03,1.22485681E+03,-8.80120731E+02,-1.70831552E+03
13,40.4331830007,30.6901988663,0.852797568891,1113.604807417,6.8507389674311E-27,5.4733630083715E-07,3.8000000000000025,85.817290400000005,-106.750666497,337.073895996,18.287708494,111.743232071,9.7633830301018687E-002,5.796E-10,5.102E-10,4.669349277924E-46,14.884298029503,8.0332533972158816E-027,3.32952706E+03,5.65443339E+02,-2.83018276E+03,-2.95428482E+03
13,40.4331409933,30.4314651586,0.827193019666,433.96408474352,6.8414588369416E-27,5.634430263972E-07,3.8000000000000025,85.858896900000005,-105.786934311,311.571194253,26.8210824006,112.347690527,9.4224288229261044E-002,1.476E-09,1.466E-09,1.2307492137323E-45,14.991829953793,8.2706921773880265E-027,2.79247841E+03,1.14543491E+03,-9.02278242E+02,-1.70998815E+03
13,40.4323126761,30.9726212914,0.880360654225,3401.0197328276,8.8951479068777E-27,5.3144436016214E-07,3.8000000000000025,85.838729000000001,-109.701618943,391.727190093,22.7546678668,109.444495035,8.2340303059438555E-002,7.671E-10,6.916E-10,5.2838874049157E-46,14.768224282157,1.0103981662729233E-026,3.41362512E+03,6.41744584E+02,-2.85418994E+03,-2.99866155E+03
13,40.4319719791,30.6200807861,0.844489248091,5389.1220233675,9.1936240627247E-27,5.5367371332451E-07,3.8000000000000025,85.875218399999994,-109.455050559,427.625006814,33.5667205974,109.533406851,8.0960259069484619E-002,8.896E-10,8.731E-10,6.3292350655537E-46,14.920009439574,1.0886608779812438E-026,2.63178157E+03,1.1418374E+03,-8.82525868E+02,-1.69902207E+03
13,40.4297210332,30.8875881681,0.873377417581,161.12845240804,6.8463005010687E-27,5.3167011388992E-07,3.8000000000000025,85.771463299999994,-107.148184298,313.98085215,24.3909716507,111.995555937,9.7401544930967157E-002,2.84E-10,2.229E-10,2.1392059851736E-46,14.780163861711,7.8388796907880978E-027,3.44711125E+03,5.89996249E+02,-2.88831737E+03,-3.05954424E+03
13,40.4289801007,30.8063755821,0.865741202774,82.228049874096,6.8367880463363E-27,5.3283326367678E-07,3.8000000000000025,85.731953700000005,-107.512239659,343.860172057,25.8202794184,111.841393651,0.10253985187423072,1.545E-10,1.039E-10,1.1255777875645E-46,14.794524338291,7.8970343844440990E-027,3.36157498E+03,5.755072E+02,-2.7478927E+03,-3.00514501E+03
13,40.4285896286,30.6193236314,0.845037552467,7022.4123452683,6.8456480694215E-27,5.524973553962E-07,3.8000000000000025,85.832341400000004,-107.727205772,401.875537957,21.888016747,111.664006313,0.10550713164821907,1.056E-09,9.856E-10,9.5085376750795E-46,14.918520990986,8.1009986472628301E-027,3.33944627E+03,6.88623549E+02,-2.71972255E+03,-3.00335225E+03
13,40.4258216676,30.8031772238,0.864163669823,460.19031739631,8.5977582231635E-27,5.4048038256841E-07,3.8000000000000025,85.815716199999997,-109.819026904,365.172837873,34.9632045937,110.030336619,8.3740383319291012E-002,7.634E-10,6.764E-10,5.2946923652406E-46,14.835889429221,9.9492243464996759E-027,-1.74236061E+03,7.49382898E+02,1.87418116E+03,3.06542185E+03
13,40.425378917,30.9212135144,0.876588623681,306.98743480384,8.0026676650634E-27,5.318879142478E-07,3.8000000000000025,85.796130800000000,-108.436655095,347.151946177,22.9033278518,110.434411036,8.6790765546469861E-002,3.995E-10,3.314E-10,2.7660567505629E-46,14.777920112483,9.1293309642307678E-027,3.47874289E+03,5.88741839E+02,-2.80411906E+03,-2.90184801E+03
13,40.42339762,30.2956933797,0.818215189203,126.5151530723,8.0876222886837E-27,5.6727253763141E-07,3.8000000000000025,85.765849799999998,-110.084821457,409.936982424,28.0295687621,109.590982347,8.6301070252558065E-002,2.376E-10,1.755E-10,1.5332611585497E-46,15.034217176715,9.8844685302916766E-027,3.295414E+03,6.06959838E+02,-2.7794918E+03,-2.96563619E+03
13,40.4231940158,30.6605853677,0.850548784207,3212.825415917,6.8497431236566E-27,5.4904311353556E-07,3.8000000000000025,85.810356799999994,-107.178493674,382.021559358,19.1319783152,111.648984084,0.10355269987597365,6.973E-10,6.258E-10,6.0245943947292E-46,14.897511604473,8.0533218680018404E-027,3.51052925E+03,5.96252165E+02,-2.82145843E+03,-2.80543529E+03
13,40.4224081978,30.433756306,0.831432917352,79.038145395101,6.8375083112919E-27,5.5481867285838E-07,3.8000000000000025,85.723221300000006,-107.940077778,354.020287765,25.9541192637,111.387508538,9.9302144810153481E-002,1.409E-10,9.193E-11,9.7805975703959E-47,14.952493920761,8.2237642611847142E-027,3.37235224E+03,5.72142431E+02,-2.75385629E+03,-3.02737269E+03
13,40.4217140975,30.3547674428,0.823030329921,305.80013214526,8.5446319810939E-27,5.6685640595124E-07,3.8000000000000025,85.796764999999994,-110.715095763,447.240855786,27.1792562123,109.141671022,8.4000167630514877E-002,4.504E-10,3.749E-10,3.0240331473942E-46,15.026192082571,1.0381916279943317E-026,3.30295191E+03,6.35239061E+02,-2.79115031E+03,-2.94418449E+03
13,40.4194204587,30.1791858713,0.807830041572,201.41895622294,7.5887700923848E-27,5.7603339065767E-07,3.8000000000000025,85.777196500000002,-108.377982849,388.070051346,20.8247381584,110.447749186,8.9103745083611949E-002,4.918E-10,4.117E-10,3.5139281124938E-46,15.094631101565,9.3940181744385443E-027,-1.55442761E+03,5.49690441E+02,1.84393006E+03,3.0723051E+03
13,40.4194196175,30.4284630615,0.828316267922,50506.610468258,6.8454608614801E-27,5.6363004805456E-07,3.8000000000000025,85.839560800000001,-106.578713467,427.161635208,26.3218477906,112.219419026,0.10687993983940172,7.957E-10,7.983E-10,7.5706487671636E-46,14.996302545507,8.2643081230957046E-027,2.67815062E+03,1.24096825E+03,-8.70721287E+02,-1.7420003E+03
13,40.4191886254,30.1098751288,0.801537163992,468.94314191973,6.8507690410468E-27,5.8197404309202E-07,3.8000000000000025,85.790096700000007,-108.914860191,428.118075263,29.0168375624,111.102003749,0.10216335372425804,5.337E-10,4.586E-10,4.4375266939025E-46,15.134689263688,8.5470385514341290E-027,3.72419062E+03,6.86837353E+02,-2.70339738E+03,-2.9088627E+03
13,40.4189759583,30.501467561,0.8348877153,977.2690783418,6.8428769084888E-27,5.5811428068319E-07,3.8000000000000025,85.864048299999993,-106.591114735,334.803927024,41.4940858294,112.388782727,0.10124077852173680,6.87E-10,6.805E-10,6.1452895873067E-46,14.953247328371,8.1961643261572438E-027,2.53041973E+03,1.39206277E+03,-8.81834896E+02,-1.66876551E+03
13,40.4180989099,30.881118958,0.870895467697,2356.7459579292,6.8416531903199E-27,5.3556259873136E-07,3.8000000000000025,85.834363199999999,-106.154115154,421.900597331,26.509470268,112.750085436,0.11212767789528214,1.208E-09,1.205E-09,1.2017100213871E-45,14.798100372896,7.8558833339804091E-027,2.49305779E+03,1.19607038E+03,-8.89105673E+02,-1.66267462E+03
13,40.4176646615,30.3650881722,0.82476006068,162.02982603344,6.8461428968605E-27,5.6317847321559E-07,3.8000000000000025,85.757644299999995,-108.909412165,411.903738018,35.2915251237,111.39424599,0.10466961613180886,3.45E-10,2.752E-10,2.8180148784804E-46,15.006438359181,8.3007691851809034E-027,3.48123249E+03,7.12589582E+02,-2.64618192E+03,-2.94546292E+03
13,40.4175860433,30.8061203399,0.864925824719,1647.786943957,6.9328854385338E-27,5.3978340428953E-07,3.8000000000000025,85.799139900000000,-106.502367678,323.594384453,16.093602466,111.594994343,9.3231019206725774E-002,5.189E-10,4.545E-10,3.9804785207683E-46,14.833530694417,8.0155838112316222E-027,4.06663658E+03,5.35632619E+02,-2.9281296E+03,-3.78218945E+03
13,40.4162281091,30.3766560902,0.825511530032,281.54164986246,6.8485979931431E-27,5.6408859658448E-07,3.8000000000000025,85.771990799999998,-108.688287138,430.009490105,28.9110032746,111.375228377,0.10469123297586630,4.65E-10,3.903E-10,3.9095313222167E-46,15.010572592014,8.2961869628612017E-027,3.40436019E+03,6.67962863E+02,-2.68044069E+03,-2.95885932E+03
13,40.4161897452,30.0691399563,0.79742743283,12593.035680977,6.9002071619833E-27,5.861647612638E-07,3.8000000000000025,85.813565600000004,-107.164038224,356.395291884,18.832905684,111.332768688,9.3456583235122098E-002,1.032E-09,9.536E-10,8.183511743129E-46,15.160484436587,8.6530847546779882E-027,-1.6716432E+03,6.07048259E+02,1.87055855E+03,2.99763495E+03
13,40.415315523,30.0427613725,0.792399571558,54.603246112878,7.7206198050602E-27,5.7645520934268E-07,3.8000000000000025,85.862740900000006,-108.137306159,390.90804591,35.5460032877,110.779279484,8.8011508785682604E-002,5.41E-11,5.649E-11,4.3398589197323E-47,15.083377758335,9.7433417207432656E-027,2.62849891E+03,1.16148285E+03,-8.6036462E+02,-1.71891593E+03
13,40.4139466983,30.8523533933,0.868443665654,350.53173382826,6.8353228688684E-27,5.3516468870269E-07,3.8000000000000025,85.847341999999998,-106.780844088,412.029941583,40.2375109378,112.799336434,0.11207110474321286,6.405E-10,6.236E-10,6.2785612351978E-46,14.793271873206,7.8707729000716082E-027,2.55254239E+03,1.22874239E+03,-8.82207817E+02,-1.69484686E+03
13,40.4138926046,30.2925265603,0.816240734435,1969.8158953381,6.8429716551065E-27,5.7145232781434E-07,3.8000000000000025,85.842850299999995,-107.473425075,460.701100913,37.1339119791,112.144973775,0.10756598162746088,9.975E-10,9.792E-10,9.4302822420865E-46,15.051221750465,8.3835213882620048E-027,2.55689649E+03,1.21791666E+03,-8.85018449E+02,-1.72258909E+03
13,40.4132256396,30.17342749,0.806030910386,1349.8934562005,6.8445040327815E-27,5.7926614682356E-07,3.8000000000000025,85.820380400000005,-107.338605529,361.747893491,18.1608193383,111.108085883,9.5149782008882244E-002,1.151E-09,1.087E-09,9.4106550712628E-46,15.110378042141,8.4916148308800417E-027,3.37579419E+03,6.55955283E+02,-2.84252441E+03,-2.92183195E+03
13,40.4116525142,30.593386817,0.845358911925,219.97425510944,7.9344406343728E-27,5.5075373323502E-07,3.8000000000000025,85.772187200000005,-108.440764237,365.724020019,23.0921988128,110.484957948,8.7135406396085455E-002,5.294E-10,4.481E-10,3.7222602883884E-46,14.91573274027,9.3858839392902817E-027,-1.54346644E+03,5.81688613E+02,1.78568299E+03,3.05804342E+03
13,40.4094831977,30.0282019191,0.794503906067,8652.654346079,7.9277094680131E-27,5.8908719968919E-07,3.8000000000000025,85.812040400000001,-110.302916243,430.87514502,29.8729357491,109.579192886,8.7211018813227070E-002,9.15E-10,8.373E-10,6.7328875374515E-46,15.181487152839,9.9781881592719938E-027,3.50333735E+03,7.56615105E+02,-2.62332589E+03,-2.79280445E+03
13,40.4078488919,30.5127794004,0.840145568147,61.183932582922,6.830156522179E-27,5.4662901518666E-07,3.8000000000000025,85.674975900000007,-108.477116942,448.92120533,25.7620515614,111.355804654,0.10680935606062433,1.053E-10,6.083E-11,7.3729519864681E-47,14.901788166743,8.1297298719832557E-027,3.34200981E+03,5.60321804E+02,-2.82313543E+03,-3.08982564E+03
13,40.4075231462,30.1604222131,0.805212164577,5466.5892974185,7.8800075724366E-27,5.8070528513897E-07,3.8000000000000025,85.838922699999998,-108.318167092,381.255469048,35.2361791794,110.482114429,8.7442833997641592E-002,1.293E-09,1.275E-09,9.9633131280327E-46,15.117478045616,9.7862500333390033E-027,2.59690929E+03,1.20384684E+03,-8.85637262E+02,-1.76912898E+03
13,40.4070645741,30.3075716314,0.820039508213,256.79331734561,7.6781461293616E-27,5.6839468582668E-07,3.8000000000000025,85.768387700000005,-109.328435256,378.946803484,27.0317061492,110.096236154,8.8599438476363881E-002,4.045E-10,3.333E-10,2.8482123203932E-46,15.041780306527,9.3631417175174390E-027,3.32389023E+03,6.3139961E+02,-2.80011758E+03,-2.95127542E+03
13,40.40577524,30.0396647621,0.797645066729,69.360770773127,6.832126052303E-27,5.7722144324397E-07,3.8000000000000025,85.696558800000005,-108.443998788,426.935351548,28.1380295745,111.327731087,0.10173457426490273,2.454E-10,1.776E-10,1.8459830701379E-46,15.116546068232,8.5653711622893677E-027,-1.66337957E+03,5.93052541E+02,1.79566613E+03,2.91652339E+03
